Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
249261;87317;Cortinarius obsoletus;gulbrun rävspindling;Art;12;Skog (S) - Stor betydelse;EN;D
1987;87320;Cortinarius odoratus;blomspindling;Art;85;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
450;87322;Cortinarius olearioides;saffransspindling;Art;802;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c+4c
6037417;87324;Cortinarius olivaceodionysae;denisespindling;Art;767;Skog (S) - Stor betydelse;NT;C2a(i)
248936;87326;Cortinarius osloensis;oslospindling;Art;19;Skog (S) - Stor betydelse;EN;D
249236;87327;Cortinarius osmophorus;karamellspindling;Art;67;Skog (S) - Stor betydelse;VU;D1
6037433;87331;Cortinarius parasuaveolens;blåslöjad spökspindling;Art;8;Skog (S) - Stor betydelse;EN;D
1988;87334;Cortinarius percomis;kryddspindling;Art;3039;Skog (S) - Stor betydelse;NT;A2c+3c+4c
249228;87335;Cortinarius piceae;barrfagerspindling;Art;1156;Skog (S) - Stor betydelse;NT;A2c+3c+4c
3689;87336;Cortinarius pini;jämtlandsspindling;Art;20;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
3690;87337;Cortinarius pinophilus;vaxspindling;Art;971;Skog (S) - Stor betydelse;NT;A2c+3c+4c
248958;87338;Cortinarius platypus;bredfotsspindling;Art;24;Skog (S) - Stor betydelse;EN;D
3694;87339;Cortinarius populinus;poppelspindling;Art;59;Skog (S) - Stor betydelse;NT;"B2b(iii); D1"
460;87341;Cortinarius praestans;jättespindling;Art;452;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c
1990;87342;Cortinarius prasinocyaneus;beryllspindling;Art;197;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;B2ab(iii)
461;87343;Cortinarius prasinus;grönkantad spindling;Art;158;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;"B2ab(iii); C2a(i)"
6331652;87344;Cortinarius prodigiosus;;Art;28;Skog (S) - Stor betydelse;EN;D
3599;87345;Cortinarius pseudoarcuatorum;narrspindling;Art;258;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
462;87346;Cortinarius pseudoglaucopus;violettrandad spindling;Art;447;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
1991;87348;Cortinarius pseudovulpinus;liten rävspindling;Art;149;Skog (S) - Stor betydelse;VU;"B2ab(iii); C2a(i)"
1992;87350;Cortinarius quercilicis;steneksspindling;Art;95;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;"B2ab(iii); D1+2"
249237;87351;Cortinarius rapaceotomentosus;filtekspindling;Art;35;Skog (S) - Stor betydelse;VU;D1
249243;87352;Cortinarius rhizophorus;apelsinspindling;Art;74;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1+2
465;87357;Cortinarius rufoolivaceus;slottsspindling;Art;568;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;A2c+4c
6003295;87358;Cortinarius russeoides;odörspindling;Art;4406;Skog (S) - Stor betydelse;NT;A2c+3c+4c
467;87359;Cortinarius russus;rostspindling;Art;121;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
1993;87362;Cortinarius saporatus;sockelspindling;Art;230;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;"B2ab(iii); C2a(i)"
248950;87364;Cortinarius selandicus;själlandsspindling;Art;53;Skog (S) - Stor betydelse;VU;D1+2
3721;87365;Cortinarius serarius;blåbrun spindling;Art;58;Skog (S) - Stor betydelse;VU;C1+2a(i)
1994;87367;Cortinarius sodagnitus;ametistspindling;Art;110;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
3725;87368;Cortinarius spadicellus;råttspindling;Art;87;Skog (S) - Stor betydelse;NT;C2a(i)
3727;87370;Cortinarius spectabilis;klenodspindling;Art;111;Skog (S) - Stor betydelse;EN;C2a(i)
3729;87372;Cortinarius splendens;svavelspindling;Art;67;Skog (S) - Stor betydelse;VU;D1+2
249262;87374;Cortinarius squameoradicans;;Art;5;Skog (S) - Stor betydelse;EN;D
248934;87375;Cortinarius stjernegaardii;knölfotad bananspindling;Art;93;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
1995;87376;Cortinarius suaveolens;sötdoftande spindling;Art;141;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
3562;87377;Cortinarius subalbescens;nunnespindling;Art;177;Skog (S) - Stor betydelse;VU;D1
449;87380;Cortinarius subfraudulosus;granrotspindling;Art;2489;Skog (S) - Stor betydelse;VU;A2c+3c+4c
248947;87381;Cortinarius subgracilis;trollspindling;Art;560;Skog (S) - Stor betydelse;VU;C2a(i)
6052416;87386;Cortinarius subrugulosus;fågelträcksspindling;Art;151;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
3739;87387;Cortinarius sulfurinus;persiljespindling;Art;2142;Skog (S) - Stor betydelse;NT;A2c+3c+4c
248939;87392;Cortinarius terpsichores;tallpraktspindling;Art;242;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;"A2c+3c+4c; C2a(i)"
248959;87401;Cortinarius vesterholtii;vesterholtsspindling;Art;31;Skog (S) - Stor betydelse;EN;"B2ab(iii); C2a(i)"
248943;87402;Cortinarius violaceipes;skymningsblå spindling;Art;7;Skog (S) - Stor betydelse;EN;D
3767;87403;Cortinarius violaceomaculatus;violettfläckig spindling;Art;943;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
249233;87405;Cortinarius viridicoeruleus;blåeggad spindling;Art;23;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
474;87406;Cortinarius vulpinus;rävspindling;Art;328;Skog (S) - Stor betydelse;NT;A2c
249245;87407;Cortinarius xantho-ochraceus;jästspindling;Art;91;Skog (S) - Stor betydelse;VU;D1+2
1997;87408;Cortinarius xanthochlorus;gulgrön spindling;Art;128;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;"C2a(i); D"
3770;87409;Cortinarius xanthophyllus;gyllenskivig spindling;Art;49;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
248933;87410;Cortinarius xanthosuavis;lövkryddspindling;Art;14;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;"B2ab(iii); C2a(i)"
433;87415;Cortinarius caesiocanescens s.lat.;duvspindling;Art;1336;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
436;87417;Cortinarius caesiostramineus s.lat.;blekspindling agg.;Kollektivtaxon;574;Skog (S) - Stor betydelse;NT;"A2c+3c+4c; C2a(i)"
3528;87448;Cortinarius agathosmus;vitterspindling;Art;251;Skog (S) - Stor betydelse;NT;A2c+3c+4c
3563;87485;Cortinarius bovinus;stor granspindling;Art;110;Skog (S) - Stor betydelse;VU;C2a(i)
429;87490;Cortinarius bulliardii;rödfotad spindling;Art;171;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
3570;87494;Cortinarius cagei;lövängsspindling;Art;112;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
440;87503;Cortinarius cinnabarinus;cinnoberspindling;Art;648;Skog (S) - Stor betydelse;NT;A2c+3c+4c
3606;87531;Cortinarius diosmus;tvådoftspindling;Art;34;Skog (S) - Stor betydelse;VU;C2a(i)
1982;87536;Cortinarius ectypus;dysterspindling;Art;18;Skog (S) - Stor betydelse;VU;C2a(i)
451;87552;Cortinarius fuscoperonatus;sotbandad spindling;Art;99;Skog (S) - Stor betydelse;EN;A3c
249310;87566;Cortinarius hinnuleoarmillatus;orangeflockig spindling;Art;20;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
3639;87575;Cortinarius ionophyllus;rutspindling;Art;182;Skog (S) - Stor betydelse;NT;A2c+3c+4c
3707;87614;Cortinarius phaeosmus;muskotspindling;Art;69;Skog (S) - Stor betydelse;NT;D1
249326;87658;Cortinarius subturibulosus;rosenfotsspindling;Art;21;Jordbrukslandskap (J) - Stor betydelse;NT;"A2c; B2ab(iii)"
472;87668;Cortinarius turgidus;silkesspindling;Art;198;Skog (S) - Stor betydelse;NT;A2c
6331788;87718;Cortinarius olens;;Art;7;Skog (S) - Stor betydelse;EN;C1
480;87793;Crepidotus cinnabarinus;cinnobermussling;Art;73;Skog (S) - Stor betydelse;NT;D1
245394;87813;Episphaeria fraxinicola;askragging;Art;12;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A3c
2026;87867;Laccaria maritima;dynlaxskivling;Art;44;Havsstrand (H) - Stor betydelse;NT;D1
4247;87950;Gymnopilus odini;brandbitterskivling;Art;55;Skog (S) - Stor betydelse;NT;D1
834;88050;Hymenogaster luteus;slätsporig buktryffel;Art;76;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
6009929;88118;Inocybe alboperonata;;Art;7;Fjäll (F) - Stor betydelse;NT;"B2b(i,iii); D1"
236476;88160;Inocybe concinnula;;Art;9;Fjäll (F) - Stor betydelse;NT;B2b(i,iii)
4577;88166;Inocybe diabolica;;Art;13;Fjäll (F) - Stor betydelse;NT;B2b(iii)
236475;88173;Inocybe favrei;;Art;36;Fjäll (F) - Stor betydelse;NT;B2b(i,iii)
2021;88174;Inocybe fibrosa;jättetråding;Art;64;Skog (S) - Stor betydelse;EN;D
876;88175;Inocybe fibrosoides;stortråding;Art;22;Skog (S) - Stor betydelse;VU;D1
4592;88194;Inocybe haemacta;hästtråding;Art;39;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;D1
6052174;88232;Inocybe melleiconica;;Art;25;Fjäll (F) - Stor betydelse;NT;"B2b(i,iii); C1; D1"
236511;88235;Inocybe monochroa;;Art;6;Fjäll (F) - Stor betydelse;NT;"B2b(i,iii); D1"
236490;88271;Inocybe piricystis;;Art;30;Fjäll (F) - Stor betydelse;NT;B2ab(iii)
2022;88327;Inocybe tricolor;balsamtråding;Art;29;Skog (S) - Stor betydelse;VU;D1
6009965;88391;Pseudosperma bulbosissimum;;Art;32;Fjäll (F) - Stor betydelse;NT;"B2b(iii); D1"
6009964;88394;Pseudosperma godfrinioides;;Art;8;Fjäll (F) - Stor betydelse;NT;D1
3156;88411;Bovista cretacea;nordisk äggsvamp;Art;56;Fjäll (F) - Stor betydelse;NT;B2ab(iii,iv)
250099;88413;Bovista graveolens;;Art;6;Jordbrukslandskap (J) - Stor betydelse;VU;D1
170;88416;Bovista paludosa;sumpäggsvamp;Art;399;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;NT;C2a(i)
557;88424;Disciseda bovista;stor diskröksvamp;Art;103;Jordbrukslandskap (J) - Stor betydelse;EN;C1
558;88425;Disciseda candida;liten diskröksvamp;Art;698;Jordbrukslandskap (J) - Stor betydelse;VU;C1+2a(i)
2035;88431;Lycoperdon atropurpureum;lundröksvamp;Art;171;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;B2ab(iii)
1006;88432;Lycoperdon caudatum;kärröksvamp;Art;101;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;VU;C2a(i)
3199;88433;Lycoperdon cretaceum;arktisk röksvamp;Art;166;Fjäll (F) - Stor betydelse;NT;C1
1007;88434;Lycoperdon decipiens;stäppröksvamp;Art;513;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;C2a(i)
4929;88437;Lycoperdon ericaeum;hedröksvamp;Art;275;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;A2c+3c+4c
1009;88442;Lycoperdon mammiforme;slöjröksvamp;Art;778;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
250108;88444;Lycoperdon muscorum;;Art;14;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;"B2b(iii); D1"
250110;88450;Lycoperdon radicatum;rotröksvamp;Art;8;Jordbrukslandskap (J) - Stor betydelse;EN;"B2ab(iii); C2a(i); D"
6001557;88452;Lycoperdon subcretaceum;;Art;13;Fjäll (F) - Stor betydelse;VU;"B2ab(iii); D2"
5189;88462;Mythicomyces corneipes;styvfoting;Art;19;Skog (S) - Stor betydelse;NT;D1
5635;88482;Candolleomyces leucotephrus;vit ringspröding;Art;26;Skog (S) - Stor betydelse;NT;D1
409;88532;Coprinopsis insignis;lundbläcksvamp;Art;202;Skog (S) - Stor betydelse;NT;D1
1302;88623;Psathyrella ammophila;dynspröding;Art;130;Havsstrand (H) - Stor betydelse;NT;"B2b(iii); D1"
5632;88647;Psathyrella jacobssonii;skuggspröding;Art;2;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
657;88769;Floccularia luteovirens;flockskivling;Art;79;Jordbrukslandskap (J) - Stor betydelse;EN;D
2006;88770;Floccularia rickenii;småsporig flockskivling;Art;12;Jordbrukslandskap (J) - Stor betydelse;EN;D
1520;88776;Squamanita contortipes;slät knölfoting;Art;61;Jordbrukslandskap (J) - Stor betydelse;VU;"C2a(i); D1"
2069;88777;Squamanita odorata;doftknölfoting;Art;9;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
2070;88778;Squamanita paradoxa;grynknölfoting;Art;140;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
1957;88788;Agrocybe firma;vedåkerskivling;Art;8;Skog (S) - Stor betydelse;NT;D1
1225;88822;Hemipholiota populnea;poppeltofsskivling;Art;246;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;D1
1542;88825;Hemistropharia albocrenulata;tårkragskivling;Art;213;Skog (S) - Stor betydelse;NT;C2a(i)
239038;88847;Leratiomyces laetissimus;karneolkragskivling;Art;2;Havsstrand (H) - Stor betydelse;EN;D
2043;88864;Pholiota henningsii;kärrtofsskivling;Art;7;Våtmark (V) - Stor betydelse;VU;D1
1227;88879;Pholiota squarrosoides;kryddtofsskivling;Art;62;Skog (S) - Stor betydelse;VU;D1
236;88959;Camarophyllopsis hymenocephala;lerskivling;Art;138;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;A2c+3c
238;88960;Camarophyllopsis schulzeri;ljusskivig lerskivling;Art;482;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
365;88965;Clavaria amethystina;violett fingersvamp;Art;972;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;A2c+3c+4c
360;88966;Clavaria amoenoides;vridfingersvamp;Art;570;Jordbrukslandskap (J) - Stor betydelse;VU;A2c
6003125;88970;Clavaria asperulispora;sotfingersvamp;Art;14;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(iii)
6003124;88972;Clavaria atrofusca;svart fingersvamp;Art;42;Jordbrukslandskap (J) - Stor betydelse;EN;"A2c; B2ab(iii); C2a(i)"
364;88975;Clavaria flavipes;stråfingersvamp;Art;312;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
359;88977;Clavaria fumosa;rökfingersvamp;Art;725;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
6002934;88979;Clavaria greletii;askfingersvamp;Art;44;Jordbrukslandskap (J) - Stor betydelse;VU;C1+2a(i)
361;88981;Clavaria incarnata;skär fingersvamp;Art;137;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
363;88983;Clavaria rosea;rosenfingersvamp;Art;373;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
3278;88984;Clavaria tenuipes;påkfingersvamp;Art;95;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c
362;88986;Clavaria pullei s.lat.;brun fingersvamp;Kollektivtaxon;66;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;A2c+4c
372;88996;Clavulinopsis umbrinella;gråbrun ängsfingersvamp;Art;464;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c+3c+4c
234;89001;Camarophyllopsis atropuncta;svartprickig lerskivling;Art;80;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c
237;89002;Camarophyllopsis micacea;gulfotad lerskivling;Art;88;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;"B2ab(iii); C2a(i)"
235;89003;Hodophilus foetens s.lat.;stinklerskivling;Kollektivtaxon;238;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;"A2c; C1"
1358;89010;Ramariopsis crocea;saffransfingersvamp;Art;160;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;A2c
1359;89014;Ramariopsis pulchella;violfingersvamp;Art;74;Skog (S) - Stor betydelse;VU;"B2ab(iii); C2a(i)"
371;89017;Ramariopsis subtilis;ljus ängsfingersvamp;Art;606;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c+3c+4c
794;89026;Cuphophyllus atlanticus;tennvaxing;Art;27;Jordbrukslandskap (J) - Stor betydelse;EN;"A2c+3c; B2ab(iii)"
4375;89028;Cuphophyllus cinerellus;lappvaxing;Art;35;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A3c
796;89029;Cuphophyllus colemannianus;brun ängsvaxing;Art;584;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
797;89030;Cuphophyllus flavipes;lilavaxing;Art;524;Jordbrukslandskap (J) - Stor betydelse;NT;"A2c+3c+4c; C1+2a(i)"
4381;89032;Cuphophyllus fornicatus;musseronvaxing;Art;1128;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
799;89034;Cuphophyllus fuscescens;ögonvaxing;Art;347;Jordbrukslandskap (J) - Stor betydelse;NT;"A2c+3c+4c; C1"
239219;89035;Cuphophyllus hygrocyboides;orangebrun vaxing;Art;9;Fjäll (F) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
802;89036;Cuphophyllus lacmus;grålila vaxing;Art;385;Jordbrukslandskap (J) - Stor betydelse;VU;C1+2a(i)
6037406;89039;Cuphophyllus monteverdae;mörknande ängsvaxing;Art;21;Jordbrukslandskap (J) - Stor betydelse;VU;"B2ab(iii); C2a(i); D2"
807;89043;Cuphophyllus radiatus;strålvaxing;Art;94;Jordbrukslandskap (J) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
4395;89045;Cuphophyllus russocoriaceus;lädervaxing;Art;1167;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
4399;89060;Gloioxanthomyces vitellinus;kromvaxing;Art;21;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse;VU;"A2c; B2ab(iii); D2"
800;89077;Neohygrocybe ingrata;rodnande lutvaxing;Art;466;Jordbrukslandskap (J) - Stor betydelse;VU;A2c+4c
803;89078;Neohygrocybe nitrata;lutvaxing;Art;1926;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
804;89079;Neohygrocybe ovina;sepiavaxing;Art;638;Jordbrukslandskap (J) - Stor betydelse;VU;A2c+4c
793;89089;Hygrocybe aurantiosplendens;fagervaxing;Art;753;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
2016;89090;Hygrocybe calciphila;kalkvaxing;Art;90;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse;NT;"A2c+3c; C1+2a(i)"
795;89094;Hygrocybe citrinovirens;gröngul vaxing;Art;512;Jordbrukslandskap (J) - Stor betydelse;VU;"A2c+3c+4c; C1+2a(i)"
4380;89103;Hygrocybe constrictospora;korallvaxing;Art;32;Jordbrukslandskap (J) - Stor betydelse;VU;C2a(i)
801;89109;Hygrocybe intermedia;trådvaxing;Art;981;Jordbrukslandskap (J) - Stor betydelse;VU;"A2c+3c+4c; C1+2a(i)"
805;89116;Hygrocybe punicea;scharlakansvaxing;Art;6941;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
808;89120;Hygrocybe spadicea;dadelvaxing;Art;449;Jordbrukslandskap (J) - Stor betydelse;VU;"A2c; C2a(i)"
809;89123;Hygrocybe splendidissima;praktvaxing;Art;1788;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
4396;89124;Hygrocybe subpapillata;knoppvaxing;Art;230;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
817;89146;Hygrophorus arbustivus;höstvaxskivling;Art;316;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
818;89147;Hygrophorus atramentosus;streckvaxskivling;Art;130;Skog (S) - Stor betydelse;EN;C2a(i)
820;89149;Hygrophorus calophyllus;rosaskivig vaxskivling;Art;40;Skog (S) - Stor betydelse;EN;C2a(i)
4404;89150;Hygrophorus camarophyllus;sotvaxskivling;Art;2810;Skog (S) - Stor betydelse;NT;A2c+3c+4c
6008709;89152;Hygrophorus carpini;avenbokvaxskivling;Art;20;Skog (S) - Stor betydelse;VU;D1+2
821;89153;Hygrophorus chrysodon;gulprickig vaxskivling;Art;832;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"A2c+3c+4c; C2a(i)"
822;89160;Hygrophorus gliocyclus;slemringad vaxskivling;Art;188;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
823;89163;Hygrophorus hyacinthinus;hyacintvaxskivling;Art;53;Skog (S) - Stor betydelse;EN;C2a(i)
824;89167;Hygrophorus inocybiformis;skäggvaxskivling;Art;106;Skog (S) - Stor betydelse;VU;A2c+3c+4c
4412;89168;Hygrophorus karstenii;äggvaxskivling;Art;2268;Skog (S) - Stor betydelse;NT;A2c+3c+4c
4414;89170;Hygrophorus latitabundus;tallvaxskivling;Art;116;Skog (S) - Stor betydelse;VU;D1
825;89175;Hygrophorus mesotephrus;bokvaxskivling;Art;68;Skog (S) - Stor betydelse;NT;D1
826;89176;Hygrophorus nemoreus;lundvaxskivling;Art;546;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
4419;89178;Hygrophorus penarioides;ekgräddvaxskivling;Art;254;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
827;89182;Hygrophorus poëtarum;balsamvaxskivling;Art;33;Skog (S) - Stor betydelse;EN;D
829;89184;Hygrophorus purpurascens;slöjvaxskivling;Art;96;Skog (S) - Stor betydelse;EN;C2a(i)
830;89187;Hygrophorus russula;kremlevaxskivling;Art;421;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c
831;89190;Hygrophorus subviscifer;narrvaxskivling;Art;91;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
2019;89191;Hygrophorus unicolor;rödbrun bokvaxskivling;Art;108;Skog (S) - Stor betydelse;NT;D1
816;89205;Aphroditeola olida;smultronkantarell;Art;537;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
861;89286;Granulobasidium vellereum;almkrämskinn;Art;439;Skog (S) - Stor betydelse;NT;C2a(i)
511;89300;Crustomyces subabruptus;skrovelskinn;Art;1;Skog (S) - Stor betydelse;VU;D1+2
510;89304;Cystostereum murrayi;doftskinn;Art;11254;Skog (S) - Stor betydelse;NT;A2c+3c+4c
249379;89352;Gymnopus brassicolens;stor stinkbrosking;Art;30;Skog (S) - Stor betydelse;VU;D1
395;89360;Gymnopus hariolorum;stinknagelskivling;Art;52;Skog (S) - Stor betydelse;VU;C2a(i)
245139;89443;Paraxerula caussei;dunroting;Art;2;Skog (S) - Stor betydelse;CR;D
1377;89449;Rhodotus palmatus;ådermussling;Art;26;Skog (S) - Stor betydelse;CR;D
1680;89455;Xerula pudens;brunluddig roting;Art;483;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
792;89471;Hydropodia subalpina;blek fjunfoting;Art;98;Skog (S) - Stor betydelse;NT;D1
1070;89603;Mycena oregonensis;fagerhätta;Art;97;Skog (S) - Stor betydelse;VU;C2a(i)
245028;89662;Tectella patellaris;gråalsmussling;Art;26;Skog (S) - Stor betydelse;NT;D1
482;89712;Cristinia eichleri;gultagging;Art;85;Skog (S) - Stor betydelse;VU;D1
4914;89719;Lindtneria leucobryophila;gulpicka;Art;58;Skog (S) - Stor betydelse;VU;D1
979;89721;Lindtneria trachyspora;gult porskinn;Art;84;Skog (S) - Stor betydelse;VU;D1
2045;89780;Pleurotus calyptratus;slöjmussling;Art;91;Skog (S) - Stor betydelse;VU;D1
37;89812;Amanita ceciliae;jättekamskivling;Art;1320;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c
2972;89817;Amanita eliae;isabellflugsvamp;Art;9;Skog (S) - Stor betydelse;VU;D1
38;89821;Amanita franchetii;gulbrämad flugsvamp;Art;237;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"B2b(iii); D1"
39;89822;Amanita friabilis;alflugsvamp;Art;123;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;B2ab(iii)
2975;89828;Amanita lividopallescens;bleknande kamskivling;Art;216;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c
41;89846;Amanita strobiliformis;flockflugsvamp;Art;55;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
977;89885;Limacella illinita;slemmig klibbskivling;Art;225;Skog (S) - Stor betydelse;VU;"B2ab(iii); C2a(i)"
1254;89894;Pluteus aurantiorugosus;rödskölding;Art;79;Skog (S) - Stor betydelse;EN;"B2ab(iii); C2a(i)"
5563;89896;Pluteus chrysophaeus;gyllenskölding;Art;68;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
5569;89902;Pluteus hispidulus;småfjällig skölding;Art;59;Skog (S) - Stor betydelse;NT;D1
1668;89934;Volvariella bombycina;silkesslidskivling;Art;538;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;C2a(i)
1669;89935;Volvariella caesiotincta;grå vedslidskivling;Art;27;Skog (S) - Stor betydelse;VU;D1
1670;89941;Volvariella surrecta;parasitslidskivling;Art;33;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;D1
275;89954;Catathelasma imperiale;kejsarskivling;Art;314;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
953;90041;Lepista densifolia;arommusseron;Art;106;Skog (S) - Stor betydelse;NT;C2a(i)
589;90079;Entoloma ameides;doftrödhätting;Art;147;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;"A2c+3c+4c; C2a(i)"
3939;90087;Entoloma atrocoeruleum;backnopping;Art;501;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
