Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
230490;50157;Haplophthalmus danicus;;Art;66;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NA;
230482;50162;Metatrichoniscoides leydigii;;Art;27;Urban miljö (U) - Stor betydelse;NA;
6324428;50164;Miktoniscus medcofi;;Art;12;;NA;
6006809;50170;Trichoniscus provisorius;;Art;19;Urban miljö (U) - Stor betydelse;NA;
230489;50172;Trichoniscus pygmaeus;;Art;26;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
233749;50266;Hemimysis anomala;;Art;34;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
261380;50271;Limnomysis benedeni;;Art;74;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
261398;50396;Sinelobus vanhaareni;;Art;4;;NA;
261373;50458;Amphibalanus improvisus;slät havstulpan;Art;17044;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse;NA;
6010186;50462;Austromegabalanus nigrescens;;Art;0;Marin miljö (M) - Stor betydelse;NA;
6007014;50554;Linguatula serrata;;Art;0;;NA;
6007640;51137;Chirodiscoides caviae;;Art;0;;NA;
6007637;51153;Trixacarus caviae;;Art;0;;NA;
6032958;52162;Polyphagotarsonemus latus;;Art;0;;NA;
6007310;52164;Steneotarsonemus laticeps;narcisskvalster;Art;0;;NA;
6004975;52277;Colomerus vitis;vingallkvalster;Art;32;;NA;
6330928;52295;Aceria brachytarsus;;Art;6;;NA;
6004643;52354;Aceria myriadeum;naverlönnsknottror;Art;137;;NA;
6333425;52414;Eriophyes viburni;;Art;2;;;
6032970;52542;Vasates masseei;;Art;0;;NA;
6005216;52543;Vasates quadripedes;;Art;106;;NA;
6007326;52560;Phytoptus abnormis;;Art;0;;NA;
6007459;52783;Otobius megnini;öronfästing;Art;1;;NA;
6007448;52798;Hyalomma aegyptium;sköldpaddsfästing;Art;0;;NA;
6007444;52824;Dermacentor variabilis;amerikansk hundfästing;Art;0;;NA;
252251;52827;Rhipicephalus sanguineus;kennelfästing;Art;5;;NA;
6028237;53034;Stratiolaelaps scimitus;;Art;0;;NA;
6007633;53039;Tropilaelaps thaii;;Art;0;;NA;
6007675;53044;Ornithonyssus bacoti;tropiskt råttkvalster;Art;2;;NA;
6006937;53045;Ornithonyssus sylviarum;;Art;24;;NA;
6007604;53058;Varroa destructor;;Art;13;;NA;
6332181;53122;Blattisocius tarsalis;;Art;1;;NA;
6028242;53138;Amblyseius swirskii;;Art;0;;NA;
6007135;53153;Neoseiulus barkeri;;Art;0;;NA;
6007616;53154;Neoseiulus californicus;;Art;0;;NA;
6028241;53155;Neoseiulus cucumeris;;Art;2;;NA;
6007137;53164;Phytoseiulus persimilis;;Art;1;;NA;
248483;53564;Eratigena agrestis;luffarspindel;Art;96;Urban miljö (U) - Stor betydelse;NA;
6009033;53575;Amaurobius erberi;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6045566;53583;Pseudanapis aloha;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6024096;53616;Cyclosa insulana;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6003813;53654;Cheiracanthium furculatum;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6009029;53655;Cheiracanthium insulanum;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6009030;53656;Cheiracanthium mildei;;Art;4;Urban miljö (U) - Stor betydelse;NA;
6049808;53690;Acanthoctenus spiniger;;Art;8;Urban miljö (U) - Stor betydelse;NA;
6331725;53696;Badumna longinqua;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6011938;53709;Brigittea civica;väggkardarspindel;Art;11;Urban miljö (U) - Stor betydelse;NA;
6035047;53737;Dysdera erythrina;;Art;7;Urban miljö (U) - Stor betydelse;NA;
250151;53740;Harpactea rubicunda;ljus rövarspindel;Art;78;Urban miljö (U) - Stor betydelse;NA;
6331017;53893;Erigone dentosa;;Art;1;Urban miljö (U) - Stor betydelse;NA;
218760;53958;Lessertia dentichelis;gruvdvärgspindel;Art;43;Urban miljö (U) - Stor betydelse;NA;
6024085;53975;Mermessus trilobatus;;Art;16;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
218815;54011;Ostearius melanopygius;svartrumpespindel;Art;125;Urban miljö (U) - Stor betydelse, Våtmark (V) - Har betydelse;NA;
6327410;54401;Ero aphana;;Art;47;Urban miljö (U) - Stor betydelse;NA;
6009046;54414;Nesticella mogera;;Art;10;Urban miljö (U) - Stor betydelse;NA;
6319545;54419;Oecobius amboseli;;Art;24;Urban miljö (U) - Stor betydelse;NA;
258053;54421;Oecobius navus;;Art;5;Urban miljö (U) - Stor betydelse;NA;
248471;54424;Oonops domesticus;röd dansspindel;Art;44;Urban miljö (U) - Stor betydelse;NA;
6006162;54426;Triaeris stenaspis;;Art;17;Urban miljö (U) - Stor betydelse;NA;
6006157;54454;Thanatus vulgaris;;Art;1;Urban miljö (U) - Stor betydelse;NA;
218555;54460;Pholcus phalangioides;större dallerspindel;Art;1528;Urban miljö (U) - Stor betydelse;NA;
266940;54461;Pholcus opilionoides;mindre dallerspindel;Art;49;Urban miljö (U) - Stor betydelse;NA;
218556;54463;Psilochorus simoni;turkos dallerspindel;Art;35;Urban miljö (U) - Stor betydelse;NA;
266941;54465;Holocnemus pluchei;;Art;74;Urban miljö (U) - Stor betydelse;NA;
6053331;54489;Chalcoscirtus infimus;;Art;0;Urban miljö (U) - Stor betydelse;NA;
6331727;54498;Evarcha jucunda;;Art;0;Urban miljö (U) - Stor betydelse;NA;
266942;54501;Hasarius adansoni;växthushoppspindel;Art;109;Urban miljö (U) - Stor betydelse;NA;
6011579;54512;Icius hamatus;;Art;8;Urban miljö (U) - Stor betydelse;NA;
6011575;54520;Menemerus bivittatus;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6002594;54532;Phidippus audax;;Art;2;Urban miljö (U) - Stor betydelse;NA;
6002593;54533;Phidippus otiosus;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6037381;54535;Philaeus chrysops;;Art;3;Urban miljö (U) - Stor betydelse;NA;
6331726;54541;Pseudeuophrys obsoleta;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6011577;54545;Saitis barbipes;;Art;3;Urban miljö (U) - Stor betydelse;NA;
6049805;54567;Scytodes thoracica;;Art;15;Urban miljö (U) - Stor betydelse;NA;
6320322;54574;Loxosceles laeta;chilensk fiolspindel;Art;0;Urban miljö (U) - Stor betydelse;NA;
6005775;54577;Heteropoda venatoria;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6009032;54614;Coleosoma floridanum;;Art;8;Urban miljö (U) - Stor betydelse;NA;
6006159;54619;Cryptachaea blattea;;Art;5;Urban miljö (U) - Stor betydelse;NA;
258054;54634;Enoplognatha caricis;bågtandsklotspindel;Art;1;Urban miljö (U) - Stor betydelse;NA;
6009041;54645;Latrodectus dahli;;Art;1;Urban miljö (U) - Stor betydelse;NA;
6009043;54646;Latrodectus geometricus;brun änka;Art;0;Urban miljö (U) - Stor betydelse;NA;
6009042;54647;Latrodectus mactans;sydlig svart änka;Art;2;Urban miljö (U) - Stor betydelse;NA;
248517;54657;Parasteatoda tabulata;orientklotspindel;Art;34;Urban miljö (U) - Stor betydelse;NA;
248533;54658;Parasteatoda tepidariorum;växthusspindel;Art;254;Urban miljö (U) - Stor betydelse;NA;
6006158;54689;Steatoda paykulliana;;Art;2;Urban miljö (U) - Stor betydelse;NA;
6037379;54690;Steatoda triangulosa;;Art;21;Urban miljö (U) - Stor betydelse;NA;
6002569;54695;Theridion hannoniae;skravelklotspindel;Art;48;Jordbrukslandskap (J) - Stor betydelse;NA;
6006160;54697;Theridion melanostictum;;Art;1;Urban miljö (U) - Stor betydelse;NA;
218564;54761;Uloborus plumipes;knätofsspindel;Art;557;Urban miljö (U) - Stor betydelse;NA;
6009195;54765;Zodarion rubidum;;Art;11;Urban miljö (U) - Stor betydelse;NA;
6003816;54768;Zoropsis spinimana;;Art;3;Urban miljö (U) - Stor betydelse;NA;
6330912;54779;Nelima sempronii;;Art;18;Urban miljö (U) - Stor betydelse;NA;
6002571;54788;Dicranopalpus ramosus;grenlocke;Art;1501;Urban miljö (U) - Stor betydelse;NA;
6331743;54794;Leiobunum sp.A;;Art;27;Urban miljö (U) - Stor betydelse;NA;
226680;54798;Leiobunum gracile;broklocke;Art;825;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
6011238;54808;Odiellus spinosus;storlocke;Art;78;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
226675;54815;Opilio canestrinii;orange vägglocke;Art;3628;Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;NA;
225461;54851;Allochernes peregrinus;vandrarklokrypare;Art;3;Skog (S) - Stor betydelse;NA;
225472;54866;Lamprochernes savignyi;kompostklokrypare;Art;6;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NA;
6331499;55068;Juxtacribrilina mutabilis;;Art;2;;NA;
234100;55161;Schizoporella unicornis;;Art;3;;NA;
247859;55263;Victorella pavida;;Art;1;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
261431;55409;Didemnum vexillum;filtsjöpung;Art;12;Marin miljö (M) - Stor betydelse;NA;
234250;55495;Styela clava;lädersjöpung;Art;20;Marin miljö (M) - Stor betydelse;NA;
206048;55705;Acipenser baeri;sibirisk stör;Art;1;Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
206049;55706;Acipenser gueldenstaedtii;rysk stör;Art;6;Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
206050;55709;Acipenser ruthenus;sterlett;Art;2;Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
267040;55710;Acipenser stellatus;stjärnstör;Art;0;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
206052;55714;Huso huso;hus;Art;0;Sötvatten (L) - Stor betydelse, Marin miljö (M) - Har betydelse;NA;
233631;55889;Neogobius melanostomus;svartmunnad smörbult;Art;3803;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
261434;55940;Lepomis gibbosus;solabborre;Art;21;Sötvatten (L) - Stor betydelse;NA;
206082;55942;Micropterus dolomieu;svartabborre;Art;1;Sötvatten (L) - Stor betydelse;NA;
267072;56082;Liopsetta glacialis;;Art;0;Marin miljö (M) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
6000184;56322;Coregonus peled;peledsik;Art;0;Sötvatten (L) - Stor betydelse;NA;
206223;56325;Hucho hucho;donaulax;Art;0;Sötvatten (L) - Stor betydelse;NA;
206224;56327;Oncorhynchus clarkii;strupsnittsöring;Art;21;Sötvatten (L) - Stor betydelse;NA;
206225;56328;Oncorhynchus gorbuscha;puckellax;Art;14;Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
206226;56330;Oncorhynchus kisutch;silverlax;Art;1;Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
206227;56331;Oncorhynchus mykiss;regnbåge;Art;2119;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Marin miljö (M) - Har betydelse;NA;
206228;56332;Oncorhynchus nerka;rödlax;Art;91;Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
206232;56342;Salvelinus fontinalis;bäckröding;Art;3694;Sötvatten (L) - Stor betydelse;NA;
206233;56343;Salvelinus namaycush;kanadaröding;Art;2751;Sötvatten (L) - Stor betydelse;NA;
6330588;56401;Misgurnus nikolskyi;;Art;0;;NA;
6004146;56415;Carassius auratus;guldfisk;Art;205;;NA;
261433;56417;Carassius gibelio;silverruda;Art;38;Sötvatten (L) - Stor betydelse;NA;
206124;56419;Cyprinus carpio;karp;Art;379;Sötvatten (L) - Stor betydelse;NA;
206123;56477;Ctenopharyngodon idella;gräskarp;Art;137;Sötvatten (L) - Stor betydelse;NA;
206126;56479;Hypophthalmichthys molitrix;silverkarp;Art;0;Sötvatten (L) - Stor betydelse;NA;
206127;56480;Hypophthalmichthys nobilis;marmorkarp;Art;0;Sötvatten (L) - Stor betydelse;NA;
6004834;56490;Ameiurus melas;svart dvärgmal;Art;1;Sötvatten (L) - Stor betydelse;NA;
206003;56520;Lepus europaeus;fälthare;Art;26564;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NA;
6050991;56525;Lepus europaeus x timidus;fälthare x skogshare;Hybrid;32;;NA;
206005;56527;Oryctolagus cuniculus;vildkanin;Art;5797;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;NA;
233619;56528;Oryctolagus cuniculus (domestic form);tamkanin;Morfotyp;0;;NA;
257770;56540;Myocastor coypus;sumpbäver;Art;6;Sötvatten (L) - Stor betydelse;NA;
232133;56571;Ondatra zibethicus;bisam;Art;783;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6008456;56575;Apodemus agrarius;brandmus;Art;5;;NA;
100080;56579;Micromys minutus;dvärgmus;Art;173;Jordbrukslandskap (J) - Stor betydelse;NA;
6007835;56606;Eutamias sibiricus;sibirisk jordekorre;Art;1;Skog (S) - Stor betydelse;NA;
257771;56693;Odocoileus virginianus;vitsvanshjort;Art;3;;NA;
6011613;56713;Bison bonasus;visent;Art;34;;NA;
233628;56715;Bos taurus;nötkreatur;Art;208;;NA;
233625;56717;Capra hircus;get;Art;47;;NA;
206042;56719;Ovibos moschatus;myskoxe;Art;37;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse;NA;
233626;56721;Ovis aries;får;Art;1170;;NA;
246283;56722;Ovis aries musimon;mufflonfår;Underart;1013;;NA;
264917;56723;Ovis aries aries;tamfår;Underart;18;;NA;
233624;56731;Sus scrofa, domestic forms;tamsvin;Artkomplex;26;;NA;
233621;56752;Canis lupus familiaris;hund;Underart;234;;NA;
206028;56754;Nyctereutes procyonoides;mårdhund;Art;481;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
6011586;56779;Mustela putorius furo;frett;Underart;9;;NA;
206031;56781;Neovison vison;mink;Art;14417;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6003382;56802;Procyon lotor;tvättbjörn;Art;4;;NA;
233622;56864;Equus asinus;åsna;Art;3;;NA;
6333412;56865;Equus asinus asinus;tamåsna;Underart;0;;;
233623;56866;Equus caballus;häst;Art;124;;NA;
6052685;56904;Thamnophis sirtalis;strumpebandssnok;Art;0;;NA;
6052686;56905;Thamnophis sirtalis parietalis;rödsidig strumpebandssnok;Underart;0;;NA;
233178;56915;Oxyura leucocephala;kopparand;Art;0;;NA;
233177;56916;Oxyura jamaicensis;amerikansk kopparand;Art;136;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
233889;56918;Oxyura jamaicensis jamaicensis;nordlig amerikansk kopparand;Underart;0;;NA;
234080;56922;Cygnus atratus;svart svan;Art;1294;Sötvatten (L) - Stor betydelse;NA;
102929;56938;Branta canadensis;kanadagås;Art;843694;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Marin miljö (M) - Har betydelse, Urban miljö (U) - Har betydelse;NA;
233881;56939;Branta canadensis canadensis;östlig kanadagås;Underart;4;;NE;
233816;56941;Branta hutchinsii;polargås;Art;277;Sötvatten (L) - Stor betydelse;NA;
266744;56943;Branta hutchinsii minima;polargås, underarten minima;Underart;79;;NA;
233813;56950;Anser indicus;stripgås;Art;6182;Sötvatten (L) - Stor betydelse;NA;
233815;56951;Anser canagicus;kejsargås;Art;56;Sötvatten (L) - Stor betydelse;NA;
233777;56952;Anser rossii;dvärgsnögås;Art;136;Sötvatten (L) - Stor betydelse;NA;
233778;56953;Anser caerulescens;snögås;Art;2987;Sötvatten (L) - Stor betydelse;NA;
267296;56954;Anser caerulescens, blue morph;blågås;Morfotyp;205;;NA;
267295;56955;Anser caerulescens, white morph;snögås, vit morf;Morfotyp;487;;NA;
233879;56956;Anser caerulescens caerulescens;snögås, underarten caerulescens;Underart;0;;NA;
233814;56960;Anser cygnoides;svangås;Art;126;Sötvatten (L) - Stor betydelse;NA;
233818;57008;Aix galericulata;mandarinand;Art;7199;Sötvatten (L) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
233817;57009;Aix sponsa;brudand;Art;214;Sötvatten (L) - Stor betydelse;NA;
233179;57013;Alopochen aegyptiaca;nilgås;Art;1462;Sötvatten (L) - Stor betydelse;NA;
6047728;57016;Tadorna cana;gråhuvad rostand;Art;11;;NA;
266748;57018;Tadorna variegata;paradisgravand;Art;11;Sötvatten (L) - Stor betydelse;NA;
233139;57019;Tadorna tadornoides;australisk rostand;Art;9;Sötvatten (L) - Stor betydelse;NA;
233822;57046;Bucephala albeola;buffelhuvud;Art;12;;NA;
233823;57054;Lophodytes cucullatus;kamskrake;Art;104;Sötvatten (L) - Stor betydelse;NA;
233821;57089;Spatula cyanoptera;kanelårta;Art;31;Sötvatten (L) - Stor betydelse;NA;
233819;57094;Mareca falcata;praktand;Art;5;Sötvatten (L) - Stor betydelse;NA;
234081;57099;Mareca sibilatrix;chilebläsand;Art;32;Sötvatten (L) - Har betydelse;NA;
234082;57105;Anas capensis;kapand;Art;4;Sötvatten (L) - Stor betydelse;NA;
266754;57106;Anas bahamensis;bahamaand;Art;11;Sötvatten (L) - Stor betydelse;NA;
266757;57111;Anas flavirostris;gulnäbbad kricka;Art;19;Sötvatten (L) - Stor betydelse;NA;
6322444;57112;Anas castanea;kastanjekricka;Art;1;;NA;
6331451;57130;Colinus virginianus;virginiavaktel;Art;1;;NA;
6037569;57157;Syrmaticus reevesii;kungsfasan;Art;87;;NA;
266772;57159;Chrysolophus pictus;guldfasan;Art;17;;NA;
266773;57160;Chrysolophus amherstiae;diamantfasan;Art;11;;NA;
102946;57162;Phasianus colchicus;fasan;Art;269804;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
264919;57167;Gallus gallus;tamhöna;Art;56;;NA;
266771;57170;Coturnix japonica;japansk vaktel;Art;8;;NA;
266770;57174;Alectoris rufa;rödhöna;Art;254;Jordbrukslandskap (J) - Stor betydelse;NA;
266769;57175;Alectoris chukar;berghöna;Art;22;;NA;
233791;57182;Phoeniconaias minor;mindre flamingo;Art;4;;NA;
233792;57184;Phoenicopterus chilensis;chileflamingo;Art;40;;NA;
233790;57185;Phoenicopterus roseus;större flamingo;Art;78;;NA;
233825;57186;Phoenicopterus ruber;karibflamingo;Art;15;;NA;
233826;57235;Spilopelia senegalensis;palmduva;Art;1;;NA;
266917;57258;Leucogeranus leucogeranus;snötrana;Art;0;;NA;
6330303;57711;Geronticus eremita;eremitibis;Art;11;;NA;
266804;57716;Threskiornis aethiopicus;helig ibis;Art;3;Sötvatten (L) - Stor betydelse;NA;
233824;57719;Pelecanus onocrotalus;vit pelikan;Art;17;;NA;
266797;57720;Pelecanus rufescens;rosaryggig pelikan;Art;26;;NA;
266800;57746;Ardea coromanda;orientkohäger;Art;2;;NA;
266805;57826;Cathartes aura;kalkonkondor;Art;1;;NA;
6021562;57837;Gypaetus barbatus;lammgam;Art;2;;NA;
266808;57841;Neophron percnopterus ginginianus;indisk smutsgam;Underart;1;;NA;
6331442;57867;Aquila rapax;savannörn;Art;0;;NA;
266807;57903;Haliaeetus pelagicus;jättehavsörn;Art;18;;NA;
6003773;57906;Haliaeetus leucocephalus;vithövdad havsörn;Art;4;;NA;
6000325;57936;Merops nubicus;nordlig karminbiätare;Art;6;;NA;
6324773;57977;Caracara plancus;tofskarakara;Art;7;;NA;
266916;57978;Caracara plancus plancus;sydlig tofskarakara;Underart;4;;NA;
266921;57979;Caracara plancus cheriway;nordlig tofskarakara;Underart;3;;NA;
266814;57993;Falco biarmicus;slagfalk;Art;4;;NA;
205563;57998;Falco cherrug;tatarfalk;Art;44;;NA;
233907;57999;Falco cherrug cherrug;tatarfalk, underarten cherrug;Underart;0;;NA;
6011827;58005;Nymphicus hollandicus;nymfkakadua;Art;1;;NA;
6011857;58008;Myiopsitta monachus;munkparakit;Art;10;;NA;
6331444;58010;Ara ararauna;blågul ara;Art;4;;NA;
6011858;58013;Psittacula eupatria;storparakit;Art;0;;NA;
1016735;58014;Psittacula krameri;halsbandsparakit;Art;175;;NA;
6331460;58016;Melopsittacus undulatus;undulat;Art;6;;NA;
6006875;58059;Pyrrhocorax graculus;alpkaja;Art;1;;NA;
6321958;58277;Pycnonotus cafer;rödgumpad bulbyl;Art;1;;NA;
6331465;58278;Pycnonotus leucotis;vitkindad bulbyl;Art;0;;NA;
6331473;58280;Hypsipetes leucocephalus;svartbulbyl;Art;0;;NA;
6331455;58323;Ianthocincla ocellata;pärlfnittertrast;Art;0;;NA;
6002013;58366;Acridotheres tristis;brunmajna;Art;10;;NA;
6331457;58368;Lamprotornis chalybaeus;blåkindad glansstare;Art;0;;NA;
6331458;58369;Lamprotornis purpureus;purpurglansstare;Art;0;;NA;
6331452;58438;Ficedula narcissina;narcissflugsnappare;Art;0;;NA;
266866;58452;Phoenicurus fuliginosus;forsrödstjärt;Art;3;;NA;
266865;58453;Phoenicurus auroreus;svartryggig rödstjärt;Art;13;;NA;
6331464;58509;Ploceus intermedius;mindre maskvävare;Art;0;;NA;
6331469;58512;Vidua obtusa;bredstjärtad paradisänka;Art;0;;NA;
6331468;58513;Vidua macroura;dominikaneränka;Art;1;;NA;
6331475;58583;Mycerobas affinis;halsbandsstenknäck;Art;0;;NA;
233829;58588;Eophona personata;större maskstenknäck;Art;2;;NA;
233828;58589;Eophona migratoria;mindre maskstenknäck;Art;6;;NA;
233827;58594;Carpodacus sibiricus;långstjärtad rosenfink;Art;16;;NA;
266893;58595;Carpodacus roseus;sibirisk rosenfink;Art;2;;NA;
6331447;58609;Chloris sinica;orientgrönfink;Art;1;;NA;
6331448;58610;Chloris ambigua;svarthuvad grönfink;Art;0;;NA;
233831;58652;Emberiza elegans;praktsparv;Art;4;;NA;
233832;58666;Emberiza bruniceps;stäppsparv;Art;1;;NA;
266904;58670;Emberiza cioides;ängssparv;Art;1;;NA;
6331446;58693;Calamospiza melanocorys;svartsparv;Art;0;;NA;
6331471;58705;Xanthocephalus xanthocephalus;kärrtrupial;Art;0;;NA;
266242;58725;Passerina cyanea;turkoskardinal;Art;3;;NA;
6331461;58726;Passerina amoena;lazulikardinal;Art;0;;NA;
266243;58727;Passerina caerulea;blåkardinal;Art;2;;NA;
6002017;58728;Passerina ciris;påvekardinal;Art;0;;NA;
6011888;58747;Chelydra serpentina;;Art;0;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Våtmark (V) - Har betydelse;NA;
6011890;58749;Macrochelys temminckii;;Art;1;Sötvatten (L) - Stor betydelse;NA;
6011895;58755;Chrysemys picta;målad sköldpadda;Art;1;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;NA;
6331528;58756;Chrysemys picta bellii;;Underart;0;;NA;
6331527;58757;Chrysemys picta picta;;Underart;0;;NA;
6012021;58759;Emys orbicularis;europeisk kärrsköldpadda;Art;11;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;NA;
6331526;58761;Graptemys ouachitensis;kartsköldpadda;Art;0;;NA;
6011897;58762;Graptemys pseudogeographica;;Art;9;Sötvatten (L) - Stor betydelse;NA;
6331525;58763;Graptemys pseudogeographica kohnii;Mississippi kartsköldpadda;Underart;1;;NA;
6331524;58764;Graptemys pseudogeographica pseudogeographica;falsk kartsköldpadda;Underart;5;;NA;
6331515;58766;Pseudemys concinna;;Art;1;;NA;
6331516;58767;Pseudemys nelsoni;;Art;0;;NA;
6003303;58769;Trachemys scripta;amerikansk dammsköldpadda;Art;233;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6003304;58770;Trachemys scripta elegans;rödörad dammsköldpadda;Underart;126;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6051150;58771;Trachemys scripta scripta;gulbukig dammsköldpadda;Underart;37;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6051151;58772;Trachemys scripta troostii;gulörad dammsköldpadda;Underart;1;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6331521;58775;Mauremys leprosa;iberisk bäcksköldpadda;Art;1;;NA;
6331522;58776;Mauremys reevesii;Reeves kärrsköldpadda;Art;13;;NA;
6331523;58777;Mauremys sinensis;kinesisk randnackad sköldpadda;Art;0;;NA;
6011904;58782;Apalone spinifera;;Art;0;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;NA;
6012057;58792;Bombina bombina x variegata;;Hybrid;0;;NA;
208252;58818;Pelophylax ridibundus;sjögroda;Art;18;;NA;
261369;58860;Diadumene lineata;gulstrimsanemon;Art;11;Marin miljö (M) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
245068;59130;Pachycordyle michaeli;;Art;9;Marin miljö (M) - Stor betydelse;NA;
6006723;59131;Pachycordyle navis;;Art;0;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Har betydelse;;
233747;59143;Cordylophora caspia;;Art;365;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Har betydelse, Sötvatten (L) - Har betydelse;NA;
6004610;59481;Craspedacusta sowerbii;kinesisk sötvattensmanet;Art;33;Sötvatten (L) - Stor betydelse;NA;
242115;59483;Gonionemus vertens;klängmedusa;Art;162;Marin miljö (M) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
6042328;59560;Beroe ovata;;Art;1;;NA;
6008432;59565;Euplokamis dunlapae;;Art;2;;NA;
242128;59577;Mnemiopsis leidyi;amerikansk kammanet;Art;631;Marin miljö (M) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
218296;60228;Ensis leei;amerikansk knivmussla;Art;259;Marin miljö (M) - Stor betydelse;NA;
106634;60325;Dreissena polymorpha;vandrarmussla;Art;677;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
261402;60327;Mytilopsis leucophaeata;trekantig brackvattensmussla;Art;64;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
261403;60372;Rangia cuneata;amerikansk trågmussla;Art;190;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;NA;
261404;60475;Ruditapes philippinarum;japansk venusmussla;Art;16;Marin miljö (M) - Stor betydelse, Brackvatten (B) - Har betydelse;NA;
218295;60487;Petricolaria pholadiformis;;Art;38;Marin miljö (M) - Stor betydelse;NA;
235136;60508;Sinanodonta woodiana;kinesisk dammussla;Art;5;Sötvatten (L) - Stor betydelse;NA;
249392;60617;Magallana gigas;stillahavsostron;Art;1085;Marin miljö (M) - Stor betydelse;NA;
217946;60763;Crepidula fornicata;ostronpest;Art;113;Marin miljö (M) - Stor betydelse;NA;
